date,Stock Name,negative,neutral,positive,sent_index,sent_roll5,next_ret
2022-09-09,COST,0,1,0,0.0,0.0,0.005479702695789568
2022-09-12,COST,0,1,0,0.0,0.0,-0.054160446236918514
2022-09-13,COST,0,1,0,0.0,0.0,-0.004505477246849132
2022-09-14,COST,1,0,0,-1.0,-0.2,-0.008858475403531907
2022-09-15,COST,0,1,0,0.0,-0.2,0.0012714064859637997
2022-09-16,COST,0,1,0,0.0,-0.2,0.004818850947475362
2022-09-19,COST,1,0,0,-1.0,-0.2,-0.01391654817395982
2022-09-21,COST,0,1,0,0.0,-0.2,-0.011965110396378598
2022-09-22,COST,2,8,2,0.0,-0.2,-0.04263282143239033
2022-09-23,COST,1,2,0,-0.8333333333333334,-0.3666666666666667,0.029802818111521523
2022-09-26,COST,0,2,0,0.0,-0.1666666666666666,-0.004165319594939931
2022-09-28,COST,0,3,0,0.0,-0.1666666666666666,-0.019066083994993988
2022-09-29,COST,0,3,0,0.0,-0.1666666666666666,-0.014009123289906111
2021-10-01,CRM,0,1,0,0.0,0.0,-0.015984887015912164
2021-10-04,CRM,0,1,0,0.0,0.0,0.0033596692018016405
2021-10-05,CRM,0,1,0,0.0,0.0,0.012878536998196966
2021-10-07,CRM,0,1,0,0.0,0.0,-0.007648044285818223
2021-10-12,CRM,0,1,1,0.9090909090909092,0.1818181818181818,0.01939068100358421
2021-10-14,CRM,0,1,0,0.0,0.1818181818181818,0.005654782428798244
2021-10-15,CRM,0,1,0,0.0,0.1818181818181818,0.0001371459919081719
2021-10-19,CRM,0,1,0,0.0,0.1818181818181818,-0.0076965177533009355
2021-10-21,CRM,0,1,0,0.0,0.0,0.00948897553569572
2021-10-22,CRM,0,1,0,0.0,0.0,0.004648619086683015
2021-10-29,CRM,0,1,0,0.0,0.1818181818181818,0.010243918716006606
2021-11-03,CRM,0,1,0,0.0,0.1818181818181818,0.01700287232988895
2021-11-18,CRM,0,1,0,0.0,0.1818181818181818,-0.0060067989042542624
2021-11-22,CRM,0,2,0,0.0,0.2,-0.01825899474464343
2021-11-23,CRM,0,2,0,0.0,0.2,-0.00772081531809754
2021-11-29,CRM,0,0,1,1.0,0.2,-0.03969805216688016
2021-11-30,CRM,0,1,0,0.0,0.2,-0.11741998877035364
2021-12-01,CRM,0,1,0,0.0,0.2,0.03856858846918487
2021-12-06,CRM,0,1,0,0.0,0.2,0.031845410628019266
2021-12-08,CRM,0,2,0,0.0,0.0,-0.007472494461342127
2021-12-09,CRM,1,0,0,-1.0,-0.2,0.006469430992736003
2021-12-10,CRM,0,1,0,0.0,-0.2,-0.0010149231289703353
2021-12-13,CRM,0,1,0,0.0,-0.2,-0.03826760987357014
2021-12-22,CRM,0,0,1,1.0,0.2,0.0013449367088607111
2021-12-23,CRM,0,1,0,0.0,0.2,0.020383977245792995
2021-12-27,CRM,0,1,0,0.0,0.2,-0.011033681765389214
2021-12-29,CRM,0,1,0,0.0,0.2,0.003103637935098602
2021-12-30,CRM,0,7,0,0.0,0.0,-0.00469980025848904
2021-12-31,CRM,0,3,0,0.0,0.0,0.005233541888010063
2022-01-03,CRM,0,1,0,0.0,0.2,-0.028301886792452935
2022-01-04,CRM,0,1,0,0.0,0.2,-0.08282641098980781
2022-01-05,CRM,1,1,0,-0.9090909090909092,0.0181818181818181,0.0065006368867222
2022-01-06,CRM,0,2,0,0.0,0.0181818181818181,-0.003665721143355949
2022-01-07,CRM,0,1,0,0.0,-0.1818181818181818,0.005781612719548024
2022-01-10,CRM,1,0,0,-1.0,-0.5818181818181818,0.022688673082785327
2022-01-12,CRM,0,1,1,0.9090909090909092,-0.2181818181818181,-0.038683092965563715
2022-01-13,CRM,0,1,0,0.0,-0.2181818181818181,0.011372085902987328
2022-01-18,CRM,0,1,0,0.0,0.3818181818181818,0.0009289569140935594
2022-01-24,CRM,0,1,0,0.0,0.2,-0.03425548132538225
2022-01-31,CRM,0,2,0,0.0,0.2,-0.002192322572325156
2022-02-02,CRM,0,1,0,0.0,0.2,-0.05439758232967418
2022-02-04,CRM,0,1,0,0.0,0.0,-0.010308808101081035
2022-02-08,CRM,0,1,0,0.0,0.0,0.021202226003771196
2022-02-11,CRM,0,1,0,0.0,0.0,-0.00721500721500723
2022-02-14,CRM,0,0,1,1.0,0.2,0.03803294573643412
2022-02-15,CRM,0,1,0,0.0,0.2,-0.011715285880980142
2022-02-22,CRM,1,1,0,-0.9090909090909092,0.2,-0.023522779685338002
2022-02-23,CRM,0,1,0,0.0,0.0,0.0721633252860292
2022-02-25,CRM,0,2,0,0.0,0.0,0.011725695612475384
2022-02-28,CRM,0,2,0,0.0,-0.1818181818181818,-0.007789863677385767
2022-03-01,CRM,0,2,0,0.0,0.0,0.007180812868016639
2022-03-04,CRM,0,1,0,0.0,0.0,-0.033397369587705006
2022-03-07,CRM,0,1,0,0.0,0.0,-0.02114865209193284
2022-03-08,CRM,0,1,0,0.0,0.0,0.0576842982090795
2022-03-09,CRM,0,1,0,0.0,0.0,-0.01481590864343374
2022-03-11,CRM,0,1,0,0.0,0.0,-0.024153612935826185
2022-03-14,CRM,0,1,0,0.0,0.0,0.015637945318972557
2022-03-16,CRM,0,1,0,0.0,0.0,0.023544291482220148
2022-03-24,CRM,0,1,0,0.0,0.0,-0.013786335171511288
2022-04-01,CRM,0,1,0,0.0,0.0,0.03109540636042407
2022-04-08,CRM,0,1,0,0.0,0.0,-0.008723436628290338
2022-04-18,CRM,0,1,0,0.0,-0.1818181818181818,0.023421207422062995
2022-04-20,CRM,1,0,0,-1.0,-0.3818181818181818,-0.048327337163722284
2022-04-21,CRM,0,1,0,0.0,-0.3818181818181818,-0.03272583648366523
2022-04-22,CRM,0,2,0,0.0,-0.3818181818181818,0.01831651402904977
2022-04-25,CRM,1,2,0,-0.8333333333333334,-0.3666666666666667,-0.025720341410322423
2022-04-29,CRM,0,1,0,0.0,-0.1666666666666666,0.009264521996134922
2022-05-03,CRM,0,1,0,0.0,-0.1666666666666666,0.03991926440906024
2022-05-04,CRM,0,1,1,0.9090909090909092,0.1818181818181818,-0.07105887427215862
2022-05-09,CRM,0,1,0,0.0,0.1818181818181818,0.02169926650366749
2022-05-10,CRM,0,1,0,0.0,0.1818181818181818,-0.03517798384684412
2022-05-12,CRM,0,1,0,0.0,0.1818181818181818,0.040456302206707484
2022-05-19,CRM,0,1,0,0.0,0.2,0.026028277634961405
2022-05-25,CRM,0,2,0,0.0,0.2,0.017601002192295656
2022-05-27,CRM,0,1,0,0.0,0.0,-0.02943670502725615
2022-05-31,CRM,0,5,2,0.8,0.16,0.09878931602596097
2022-06-01,CRM,1,2,3,0.4761904761904761,0.2552380952380952,0.0700289657522577
2022-06-02,CRM,0,2,0,0.0,0.2552380952380952,-0.018524416135881183
2022-06-08,CRM,0,1,0,0.0,0.2552380952380952,-0.010994238596120254
2022-06-09,CRM,0,1,0,0.0,0.0952380952380952,-0.046282935171824136
2022-06-13,CRM,1,0,0,-1.0,-0.2,-0.009516352466421796
2022-06-14,CRM,0,1,0,0.0,-0.2,0.024931590148981497
2022-06-16,CRM,1,2,0,-0.8333333333333334,-0.3666666666666667,0.02133249921801683
2022-06-22,CRM,0,1,0,0.0,-0.3666666666666667,0.03344281875186628
2022-06-23,CRM,0,1,0,0.0,-0.1666666666666666,0.07437156891071939
2022-06-28,CRM,0,0,1,1.0,0.0333333333333333,-0.004957424472180061
2022-07-01,CRM,0,1,0,0.0,0.2,0.02378121284185486
2022-07-05,CRM,0,1,0,0.0,0.4,0.003077816492450536
2022-07-08,CRM,0,1,0,0.0,0.4,-0.006495726495726384
2022-07-11,CRM,0,1,0,0.0,0.2,-0.046054140857994974
2022-07-13,CRM,0,1,0,0.0,0.2,-0.01498562603217335
2022-07-26,CRM,2,1,0,-0.9523809523809524,-0.3904761904761905,0.05772615276311166
2022-08-01,CRM,0,1,0,0.0,-0.3904761904761905,0.004426713302000174
2022-08-02,CRM,0,1,1,0.9090909090909092,-0.2086580086580086,0.03188421568094024
2022-08-04,CRM,0,2,0,0.0,-0.0086580086580086,-0.005751032571757353
2022-08-09,CRM,0,2,0,0.0,0.1818181818181818,0.03495390693590861
2022-08-11,CRM,0,0,1,1.0,0.3818181818181818,0.01692282975419057
2022-08-15,CRM,0,1,0,0.0,0.2,-0.007693918140898148
2022-08-16,CRM,0,1,0,0.0,0.2,-0.008597499868136516
2022-08-18,CRM,0,1,0,0.0,0.0,-0.022135901665513713
2022-08-24,CRM,3,4,0,-0.8823529411764706,-0.1764705882352941,-0.03388700627742902
2022-08-25,CRM,0,1,0,0.0,-0.1764705882352941,-0.04991087344028522
2022-08-26,CRM,0,1,0,0.0,-0.1764705882352941,-0.030381891908249026
2022-08-31,CRM,1,0,0,-1.0,-0.3764705882352941,-0.016589802715859636
2022-09-01,CRM,0,3,0,0.0,-0.3764705882352941,0.001042141600990032
2022-09-07,CRM,0,2,0,0.0,-0.2,0.02361691022964507
2022-09-13,CRM,0,1,0,0.0,-0.2,0.013788741302972918
2022-09-15,CRM,0,1,0,0.0,-0.2,-0.021126760563380365
2022-09-16,CRM,0,1,0,0.0,0.0,0.008712296218071458
2022-09-19,CRM,0,3,0,0.0,0.0,-0.019825950402407866
2022-09-20,CRM,0,2,0,0.0,0.0,-0.014485981308411278
2022-09-21,CRM,0,0,1,1.0,0.2,0.017069701280227667
2022-09-22,CRM,1,0,0,-1.0,0.0,-0.02091242091242096
2022-09-23,CRM,0,1,0,0.0,0.0,-0.004693558261342767
2022-09-26,CRM,0,2,0,0.0,0.0,0.017564242755604198
2022-09-28,CRM,1,0,0,-1.0,-0.4,-0.022374642072317985
2021-09-30,DIS,0,1,0,0.0,0.0,0.04043270083348105
2021-10-01,DIS,0,2,0,0.0,0.0,-0.014487813192432197
2021-10-07,DIS,0,1,1,0.9090909090909092,0.2272727272727273,-0.005458330988689419
2021-10-08,DIS,0,1,0,0.0,0.1818181818181818,-0.018218852551770914
2021-10-12,DIS,0,2,0,0.0,0.1818181818181818,-0.0009819210997515926
2021-10-13,DIS,0,1,0,0.0,0.0,0.008383441258094315
2021-10-14,DIS,0,2,0,0.0,0.0,0.011753913193050858
2021-10-15,DIS,0,2,0,0.0,0.0,-0.030148475575201283
2021-10-18,DIS,1,1,0,-0.9090909090909092,-0.1818181818181818,0.00023372677340205428
2021-10-19,DIS,0,2,0,0.0,-0.1818181818181818,-0.003680336487907443
2021-10-20,DIS,0,1,0,0.0,-0.1818181818181818,0.004632072705951229
2021-10-21,DIS,0,1,0,0.0,-0.1818181818181818,-0.011205789657990017
2021-10-25,DIS,0,3,1,0.7692307692307692,-0.027972027972028,0.00017440846462424275
2021-10-26,DIS,0,2,0,0.0,0.1538461538461538,-0.014473378284119875
2021-10-27,DIS,0,4,0,0.0,0.1538461538461538,0.0007667354762606049
2021-10-28,DIS,0,1,0,0.0,0.1538461538461538,-0.0035950023573786405
2021-10-29,DIS,0,2,0,0.0,0.1538461538461538,0.006624475069497926
2021-11-01,DIS,0,1,0,0.0,0.0,-0.0021152829190903555
2021-11-02,DIS,1,1,0,-0.9090909090909092,-0.1818181818181818,0.0014720602955897721
2021-11-03,DIS,0,3,0,0.0,-0.1818181818181818,0.0011759172154279796
2021-11-05,DIS,0,1,1,0.9090909090909092,0.0,0.007060297215737643
2021-11-08,DIS,0,6,2,0.7692307692307692,0.4785214785214785,-0.00995081133035558
2021-11-09,DIS,0,1,0,0.0,0.4785214785214785,-0.003769059448346934
2021-11-10,DIS,0,1,1,0.9090909090909092,0.4785214785214785,-0.07073660074519905
2021-11-11,DIS,2,4,1,-0.2941176470588235,0.276840806252571,-0.015298254271790879
2021-11-15,DIS,0,1,0,0.0,0.1229946524064171,0.002524774348292569
2021-11-16,DIS,0,6,0,0.0,-0.0588235294117647,-0.009444059686457229
2021-11-17,DIS,1,0,0,-1.0,-0.2,-0.011123117015190975
2021-11-18,DIS,0,1,0,0.0,-0.2,-0.010155546985473829
2021-11-19,DIS,0,1,0,0.0,-0.2,0.0010389610389609505
2021-11-22,DIS,0,5,0,0.0,-0.2,-0.020303580695381407
2021-11-24,DIS,0,0,1,1.0,0.0,-0.021342672128981
2021-11-29,DIS,0,1,0,0.0,0.0,-0.01968743657398009
2021-12-01,DIS,0,1,0,0.0,0.0,0.035525852972212224
2021-12-03,DIS,0,3,0,0.0,-0.2,0.02838189030228433
2021-12-06,DIS,0,4,0,0.0,0.0,0.002926115581565414
2021-12-07,DIS,0,5,0,0.0,0.0,0.016776075857038775
2021-12-08,DIS,1,4,0,-0.7142857142857143,-0.1428571428571428,-0.002608582235555046
2021-12-09,DIS,0,1,0,0.0,-0.1428571428571428,-0.0015038577219823601
2021-12-10,DIS,0,2,0,0.0,-0.1428571428571428,-0.014930259969877513
2021-12-13,DIS,1,5,1,0.0,-0.1428571428571428,-0.00884132154490469
2021-12-14,DIS,0,1,0,0.0,0.0,0.00871898054996656
2021-12-15,DIS,0,0,1,1.0,0.2,-0.01097074468085113
2021-12-16,DIS,0,3,0,0.0,0.2,6.722689075622235e-05
2021-12-20,DIS,1,3,0,-0.7692307692307692,0.027972027972028,0.03126920188434501
2021-12-21,DIS,0,1,0,0.0,-0.172027972027972,0.005494869248592993
2021-12-22,DIS,0,2,0,0.0,-0.172027972027972,0.01152225441137733
2021-12-23,DIS,0,2,0,0.0,0.027972027972028,-0.0054025906398489365
2021-12-27,DIS,1,3,1,0.0,0.1666666666666666,0.015706806282722363
2021-12-28,DIS,0,5,1,0.6666666666666666,0.3,-0.002126288659793696
2021-12-29,DIS,0,5,0,0.0,0.3,0.006844450184025241
2021-12-30,DIS,0,11,0,0.0,0.3,-0.006669659462579469
2021-12-31,DIS,1,5,0,-0.6666666666666666,0.0,0.012073084124217148
2022-01-03,DIS,0,3,0,0.0,0.0095238095238095,-0.0065705537126817815
2022-01-04,DIS,0,4,1,0.7142857142857143,0.1523809523809524,-0.003467539973030176
2022-01-05,DIS,0,1,0,0.0,0.2857142857142857,0.011018751208196509
2022-01-06,DIS,0,1,0,0.0,0.1428571428571428,0.005927342256214274
2022-01-07,DIS,0,1,0,0.0,0.1428571428571428,-0.007793195210036186
2022-01-10,DIS,0,2,0,0.0,0.1428571428571428,0.008237547892720354
2022-01-11,DIS,0,1,0,0.0,0.0,-0.000570017100512854
2022-01-12,DIS,0,2,0,0.0,0.0,-0.014955640050697161
2022-01-13,DIS,0,2,0,0.0,0.0,-0.02251672671127125
2022-01-18,DIS,1,1,0,-0.9090909090909092,-0.1818181818181818,-0.014185328692454147
2022-01-19,DIS,0,1,1,0.9090909090909092,0.0,-0.01658783558723609
2022-01-20,DIS,2,2,0,-0.9090909090909092,-0.1818181818181818,-0.06936729440455225
2022-01-21,DIS,0,2,0,0.0,-0.1818181818181818,0.0005823263939439549
2022-01-24,DIS,0,4,0,0.0,0.0,-0.006911101411319787
2022-01-25,DIS,0,2,0,0.0,-0.1818181818181818,-0.021317119624935876
2022-01-27,DIS,0,1,0,0.0,0.0,0.02370403190075332
2022-01-28,DIS,0,2,0,0.0,0.0,0.03130635504580548
2022-01-31,DIS,0,1,0,0.0,0.0,0.010631601035182348
2022-02-01,DIS,0,1,0,0.0,0.0,-0.012942072115717407
2022-02-03,DIS,0,1,0,0.0,0.0,0.014211240448475326
2022-02-04,DIS,0,2,0,0.0,0.0,0.0034502182791154024
2022-02-07,DIS,0,2,1,0.8333333333333334,0.3095238095238095,-0.0002105115430496296
2022-02-08,DIS,0,4,0,0.0,0.3095238095238095,0.0333380123526108
2022-02-09,DIS,1,23,6,0.5376344086021505,0.4170506912442396,0.033485023432724415
2022-02-10,DIS,1,5,1,0.0,0.2741935483870967,-0.017678759200841165
2022-02-11,DIS,0,5,0,0.0,0.2741935483870968,0.009232621930822305
2022-02-14,DIS,0,1,0,0.0,0.1075268817204301,0.025654623798475384
2022-02-15,DIS,0,2,0,0.0,0.0,0.010535160289555368
2022-02-16,DIS,0,5,0,0.0,0.0,-0.021746082507195452
2022-02-17,DIS,0,0,1,1.0,0.2,-0.010395554102647808
2022-02-22,DIS,0,1,1,0.9090909090909092,0.3818181818181818,-0.014990883921939369
2022-02-23,DIS,1,2,0,-0.8333333333333334,0.2151515151515151,0.024199629807362788
2022-03-01,DIS,2,3,0,-0.8695652173913044,0.0412384716732542,0.011256005490734466
2022-03-02,DIS,0,1,0,0.0,-0.1587615283267457,-0.012013031084566417
2022-03-03,DIS,1,1,0,-0.9090909090909092,-0.5223978919631094,-0.033317304389640645
2022-03-04,DIS,0,3,0,0.0,-0.3557312252964427,-0.051307561114269484
2022-03-07,DIS,0,2,0,0.0,-0.1818181818181818,-0.01310861423220977
2022-03-08,DIS,1,2,0,-0.8333333333333334,-0.3484848484848485,0.014421252371916493
2022-03-10,DIS,1,0,0,-1.0,-0.3666666666666667,-0.014142472313678489
2022-03-11,DIS,2,2,0,-0.9090909090909092,-0.5484848484848486,-0.020645161290322567
2022-03-14,DIS,0,1,0,0.0,-0.5484848484848486,0.040068201193520725
2022-03-18,DIS,0,1,0,0.0,-0.5484848484848486,-0.011974340698503227
2022-03-21,DIS,0,2,0,0.0,-0.0181818181818181,0.010748809695570793
2022-03-22,DIS,1,1,0,-0.9090909090909092,-0.2,-0.017629005781172102
2022-03-28,DIS,0,1,0,0.0,-0.3818181818181818,0.02638408304498263
2022-03-30,DIS,1,1,1,0.0,-0.3818181818181818,-0.026958002270147663
2022-03-31,DIS,0,1,0,0.0,-0.2,-0.0011665208515602155
2022-04-01,DIS,1,3,0,-0.7692307692307692,-0.3538461538461538,0.011532846715328615
2022-04-04,DIS,0,1,0,0.0,-0.1538461538461538,-0.0213595035358638
2022-04-06,DIS,0,0,1,1.0,0.0461538461538461,-0.0052802293128157984
2022-04-07,DIS,1,3,0,-0.7692307692307692,-0.1076923076923076,0.0
2022-04-08,DIS,0,1,0,0.0,-0.1076923076923076,-0.009251535603245653
2022-04-11,DIS,0,3,0,0.0,0.0461538461538461,0.0014542671259087925
2022-04-12,DIS,0,1,0,0.0,-0.1538461538461538,0.011540813206970313
2022-04-18,DIS,0,5,0,0.0,-0.2,0.032323706660405405
2022-04-19,DIS,0,6,0,0.0,-0.2,-0.055572403335860554
2022-04-20,DIS,5,4,0,-0.9259259259259258,-0.3851851851851852,-0.023360359637151773
2022-04-21,DIS,1,9,0,-0.5263157894736842,-0.490448343079922,-0.027864540522768322
2022-04-22,DIS,6,5,0,-0.9230769230769232,-0.4750637276953066,0.014204785659930774
2022-04-25,DIS,1,2,0,-0.8333333333333334,-0.4565452091767882,-0.03484785327219675
2022-04-27,DIS,0,1,0,0.0,-0.3512820512820513,0.0006943841680411289
2022-04-28,DIS,0,1,0,0.0,-0.1666666666666666,-0.031746031746031855
2022-04-29,DIS,1,0,0,-1.0,-0.3666666666666667,0.016751769237660197
2022-05-02,DIS,1,0,0,-1.0,-0.5818181818181818,0.0004405286343611703
2022-05-03,DIS,0,2,0,0.0,-0.5818181818181818,0.023249669749009216
2022-05-04,DIS,0,1,0,0.0,-0.5818181818181818,-0.03081160168689212
2022-05-05,DIS,1,0,1,0.0,-0.3818181818181818,-0.020602077968208787
2022-05-06,DIS,0,3,1,0.7692307692307692,-0.0461538461538461,-0.0300117871067187
2022-05-09,DIS,2,1,2,0.0,0.5182353878006052,0.006543279117592116
2022-05-11,DIS,2,14,4,0.2702702702702702,0.5722894418546592,-0.008554319931565413
2022-05-12,DIS,4,3,1,-0.5660377358490566,0.3052357408386941,0.028952161825328337
2022-05-13,DIS,0,3,0,0.0,0.1313226973604331,-0.020031678002422337
2022-05-16,DIS,0,0,2,1.0,0.0867924528301886,0.03289598783038605
2022-05-19,DIS,1,0,0,-1.0,-2.220446049250313e-17,-0.006980802792321161
2022-05-20,DIS,0,0,1,1.0,0.1999999999999999,0.033294278461238
2022-05-23,DIS,1,0,1,0.0,0.1999999999999999,-0.040064253992251664
2022-05-24,DIS,1,1,0,-0.9090909090909092,0.0181818181818181,0.0164386258490008
2022-05-26,DIS,0,1,0,0.0,-0.1818181818181818,0.03512924912413595
2022-05-27,DIS,0,1,0,0.0,0.0181818181818181,0.010245151847786405
2022-05-31,DIS,0,1,1,0.9090909090909092,-2.220446049250313e-17,-0.0113183629119884
2022-06-02,DIS,0,1,0,0.0,0.1818181818181818,-0.01984305943898257
2022-06-09,DIS,0,1,0,0.0,0.1818181818181818,-0.037754114230396874
2022-06-10,DIS,1,2,0,-0.8333333333333334,0.0151515151515151,-0.03712273641851116
2022-06-13,DIS,1,2,1,0.0,-0.1666666666666666,-0.015567861247518522
2022-06-14,DIS,1,3,0,-0.7692307692307692,-0.3205128205128205,0.01761834005518992
2022-06-15,DIS,1,0,1,0.0,-0.3205128205128205,-0.016687526074259385
2022-06-16,DIS,0,1,0,0.0,-0.1538461538461538,0.0006364022061944308
2022-06-21,DIS,0,2,0,0.0,-0.1538461538461538,0.0022510451280950416
2022-06-23,DIS,2,0,0,-1.0,-0.2,0.036903499469777445
2022-06-24,DIS,0,2,0,0.0,-0.2,-0.011965637144610408
2022-06-27,DIS,1,0,0,-1.0,-0.4,-0.007142117793189073
2022-06-28,DIS,0,1,1,0.9090909090909092,-0.0181818181818181,-0.0028148457047538766
2022-06-29,DIS,1,2,0,-0.8333333333333334,-0.1848484848484848,-0.013068478829064256
2022-06-30,DIS,2,0,0,-1.0,-0.3848484848484849,0.018432203389830537
2022-07-05,DIS,0,1,0,0.0,-0.1848484848484848,-0.011319201481786445
2022-07-07,DIS,0,1,0,0.0,-0.3666666666666667,-0.016114133223853133
2022-07-08,DIS,0,0,1,1.0,0.0,-0.023158773210932626
2022-07-11,DIS,0,1,0,0.0,0.4,-0.00042716787697572034
2022-07-13,DIS,0,1,0,0.0,0.4,-0.011835592855605759
2022-07-14,DIS,0,1,0,0.0,0.4,0.03658536585365857
2022-07-15,DIS,0,1,1,0.9090909090909092,0.3818181818181818,0.005252100840336116
2022-07-18,DIS,1,1,0,-0.9090909090909092,0.1818181818181818,0.040856844305120044
2022-07-19,DIS,1,1,0,-0.9090909090909092,0.0,0.0375464310812168
2022-07-20,DIS,0,1,0,0.0,0.0,0.008030962747944015
2022-07-25,DIS,0,2,0,0.0,-0.3818181818181818,-0.028337715454279877
2022-07-28,DIS,0,0,1,1.0,0.0,0.011439466158245759
2022-08-01,DIS,0,1,1,0.9090909090909092,0.3818181818181818,-0.014215778572773563
2022-08-02,DIS,0,0,1,1.0,0.5818181818181818,0.04116130264540163
2022-08-05,DIS,1,0,0,-1.0,0.1818181818181818,0.023257994935759196
2022-08-09,DIS,0,1,0,0.0,0.1818181818181818,0.0397669471931934
2022-08-10,DIS,0,15,6,0.8,0.16,0.04678466601440889
2022-08-11,DIS,3,1,3,0.0,-0.0399999999999999,0.0329679666921574
2022-08-12,DIS,0,3,1,0.7692307692307692,0.3138461538461538,0.022127169531956925
2022-08-15,DIS,0,3,0,0.0,0.3138461538461538,0.0056333494286173735
2022-08-16,DIS,0,2,0,0.0,0.1538461538461538,-0.017205505761843765
2022-08-17,DIS,0,1,0,0.0,0.1538461538461538,-0.0011399723149581042
2022-08-18,DIS,0,2,0,0.0,0.0,-0.020624439553272977
2022-08-19,DIS,0,1,0,0.0,0.0,-0.03495921425004167
2022-08-29,DIS,0,1,0,0.0,0.2,-0.009689068968554482
2022-08-31,DIS,0,1,0,0.0,0.2,0.004014989293361859
2022-09-01,DIS,0,1,0,0.0,0.2,-0.011819070470096893
2022-09-08,DIS,0,2,0,0.0,0.2,0.02537167274993335
2022-09-12,DIS,1,1,0,-0.9090909090909092,-0.1818181818181818,-0.03978004983245975
2022-09-13,DIS,0,1,0,0.0,-0.1818181818181818,0.0066213314244809585
2022-09-14,DIS,0,1,0,0.0,-0.1818181818181818,-0.015377777777777824
2022-09-15,DIS,0,1,0,0.0,0.0181818181818181,-0.022749842014985977
2022-09-16,DIS,0,0,1,1.0,0.0181818181818181,0.008498845265588972
2022-09-26,DIS,0,1,0,0.0,0.2,-0.02313493681206691
2022-09-27,DIS,0,3,0,0.0,0.2,0.0370370370370372
2022-09-28,DIS,0,1,0,0.0,0.0,-0.019617706237424537
2022-09-29,DIS,0,1,0,0.0,0.0,-0.032016418676244274
2021-10-04,ENPH,0,1,0,0.0,0.0,0.016410397848720892
2021-10-06,ENPH,0,1,0,0.0,0.0,0.02376611537960649
2021-10-14,ENPH,0,1,0,0.0,0.0,-0.004948785821153212
2021-10-19,ENPH,0,1,0,0.0,0.0,-0.03720731316155246
2021-10-25,ENPH,0,1,1,0.9090909090909092,0.1818181818181818,-0.03327202808894836
2021-10-26,ENPH,0,1,1,0.9090909090909092,0.3636363636363636,0.24651216418770883
2021-10-28,ENPH,0,2,0,0.0,0.3636363636363636,0.031943330660251235
2021-10-29,ENPH,0,1,1,0.9090909090909092,0.5454545454545455,0.034106117515002365
2021-11-01,ENPH,0,1,1,0.9090909090909092,0.5454545454545455,-0.008015697407422806
2021-11-02,ENPH,0,1,0,0.0,0.5454545454545455,-0.0043348343924919375
2021-11-11,ENPH,0,1,0,0.0,0.3636363636363636,0.004511158130064974
2021-11-17,ENPH,0,1,0,0.0,0.0,-0.0014910146747234565
2021-11-18,ENPH,0,1,0,0.0,0.0,0.05210625589437301
2021-11-29,ENPH,0,1,0,0.0,0.3818181818181818,-0.026138444158778307
2021-12-02,ENPH,0,1,1,0.9090909090909092,0.5636363636363637,-0.07617021276595748
2021-12-03,ENPH,0,1,0,0.0,0.5636363636363637,-0.019161676646706538
2021-12-08,ENPH,0,1,0,0.0,0.3818181818181818,-0.04104427995212989
2021-12-15,ENPH,0,1,1,0.9090909090909092,0.3818181818181818,-0.0646441874142325
2021-12-23,ENPH,0,1,1,0.9090909090909092,0.3636363636363636,0.0027634585746931783
2021-12-27,ENPH,0,1,0,0.0,0.3636363636363636,-0.010069426042715546
2022-01-05,ENPH,1,1,0,-0.9090909090909092,0.0,-0.03632315521628482
2022-01-06,ENPH,0,1,0,0.0,-0.1818181818181818,-0.0419829691728828
2022-01-27,ENPH,0,1,0,0.0,-0.3818181818181818,0.032424772859881656
2022-02-08,ENPH,0,0,2,1.0,0.0,0.12034602076124568
2022-02-23,ENPH,0,1,0,0.0,0.2,0.1642699115044246
2022-02-25,ENPH,0,2,0,0.0,0.2,0.08436869836726735
2022-03-15,ENPH,0,1,0,0.0,0.2,0.07634839650145797
2022-03-21,ENPH,0,1,0,0.0,0.0,0.020490698301429022
2022-03-22,ENPH,0,1,0,0.0,0.0,0.004966974900924681
2022-03-29,ENPH,0,1,1,0.9090909090909092,0.1818181818181818,-0.028217038940502093
2022-03-31,ENPH,0,1,0,0.0,0.1818181818181818,0.020368718406184927
2022-04-01,ENPH,0,2,0,0.0,0.1818181818181818,0.05094953616008557
2022-04-20,ENPH,0,1,0,0.0,0.1818181818181818,-0.12306055004761107
2022-04-26,ENPH,0,0,1,1.0,0.5636363636363637,0.07722810895143994
2022-05-03,ENPH,1,0,0,-1.0,0.3636363636363636,0.09975362401879329
2022-05-04,ENPH,0,0,1,1.0,0.5636363636363637,-0.05626758361988127
2022-05-06,ENPH,0,0,1,1.0,0.5818181818181818,-0.09271203809753448
2022-05-10,ENPH,0,1,0,0.0,0.3818181818181818,-0.09297725024727987
